ItemId,Category,SpriteType,SpriteColor,UsageContext,IsSellable,PriceBuyGold,PriceSellGold,IsDiscardable,IsStackable,MaxStack,EquipmentType,EquipmentHp,EquipmentSp,EquipmentKick,EquipmentBody,EquipmentControl,EquipmentGuard,EquipmentSpeed,EquipmentStamina,EquipmentTechnique,EquipmentLuck,EquipmentCourage,FormationId,ImportantPlaceHolder,KitId,MaterialPlaceHolder,MiscPlaceHolder,MoveId,RecoveryAmountHp,RecoveryAmountSp,RecipeId,EmblemId,CharacterId,WingId
item-material-00109-limitbreak_gou,Material,Material,Blue,None,TRUE,25000,25000,TRUE,TRUE,999,,,,,,,,,,,,,,,,,,,,,,,,
item-recipe-00001-placeholder,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00001_placeholder,,,
item-recipe-00001-churros,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00001_churros,,,
item-recipe-00002-mojo_potatoes,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00002_mojo_potatoes,,,
item-recipe-00003-brave_potatoes,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00003_brave_potatoes,,,
item-recipe-00004-croquettes,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00004_croquettes,,,
item-recipe-00005-calamari_sandwich,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00005_calamari_sandwich,,,
item-recipe-00006-ham_cheese_sandwich,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00006_ham_cheese_sandwich,,,
item-recipe-00007-gazpacho,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00007_gazpacho,,,
item-recipe-00008-la_mancha_ratatouille,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00008_la_mancha_ratatouille,,,
item-recipe-00009-oxtail_stew,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00009_oxtail_stew,,,
item-recipe-00010-pil_pil_cod,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00010_pil_pil_cod,,,
item-recipe-00011-galician_octopus,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00011_galician_octopus,,,
item-recipe-00012-asturian_bean_stew,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00012_asturian_bean_stew,,,
item-recipe-00013-madrid_chickpea_stew,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00013_madrid_chickpea_stew,,,
item-recipe-00014-spanish_omelette,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00014_spanish_omelette,,,
item-recipe-00015-paella,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00015_paella,,,
item-recipe-00016-limitbreak_delchi,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00016_limitbreak_delchi,,,
item-recipe-00017-limitbreak_yamo,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00017_limitbreak_yamo,,,
item-recipe-00018-limitbreak_gou,Recipe,Recipe,Amber,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,recipe_00018_limitbreak_gou,,,
item-emblem-00000-a-generic_common,Emblem,Emblem,Red,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,emblem-00000-a-generic_common,,
item-emblem-00000-b-generic_rare,Emblem,Emblem,Red,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,emblem-00000-b-generic_rare,,
item-emblem-00001-s-faith_selection,Emblem,Emblem,Red,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,emblem-00001-s-faith_selection,,
item-emblem-00002-s-crimson_selection,Emblem,Emblem,Red,None,FALSE,0,0,FALSE,FALSE,1,,,,,,,,,,,,,,,,,,,,,,emblem-00002-s-crimson_selection,,
